year,quarter,country_state_level,location,registeredUsers,app_opens
2022,4,state,gujarat,596600,13791621
2022,4,state,gujarat,409567,11777204
2022,4,state,gujarat,142445,4626888
2022,4,state,gujarat,1033159,27915336
2022,4,state,gujarat,227402,10450616
2022,4,state,gujarat,95806,3500701
2022,4,state,gujarat,195219,8669321
2022,4,state,gujarat,842519,37564473
2022,4,state,gujarat,690130,18372408
2022,4,state,gujarat,294941,6587448
2022,4,state,gujarat,763693,29019487
2022,4,state,gujarat,27218,1087847
2022,4,state,gujarat,467640,15216766
2022,4,state,gujarat,3747780,110323166
2022,4,state,gujarat,102643,2175841
2022,4,state,gujarat,927585,35387014
2022,4,state,gujarat,306278,12634353
2022,4,state,gujarat,84596,3758056
2022,4,state,gujarat,254045,7658775
2022,4,state,gujarat,751767,32968847
2022,4,state,gujarat,137511,5028578
2022,4,state,gujarat,397066,17276367
2022,4,state,gujarat,156189,6355677
2022,4,state,gujarat,1587831,48909823
2022,4,state,gujarat,939693,54467383
2022,4,state,gujarat,293382,9446129
2022,4,state,gujarat,4530853,157291084
2022,4,state,gujarat,226068,11309950
2022,4,state,gujarat,328740,8737777
2022,4,state,gujarat,384293,15704430
2022,4,state,gujarat,781383,35644500
2022,4,state,gujarat,366161,13510037
2022,4,state,gujarat,322150,13816692
2023,1,state,gujarat,622872,11094924
2023,1,state,gujarat,428091,21680075
2023,1,state,gujarat,148801,18769135
2023,1,state,gujarat,1079736,39239734
2023,1,state,gujarat,238121,28001732
2023,1,state,gujarat,100145,18084906
2023,1,state,gujarat,204401,17674036
2023,1,state,gujarat,881508,35066869
2023,1,state,gujarat,722197,29045885
2023,1,state,gujarat,308246,17876630
2023,1,state,gujarat,798353,22683144
2023,1,state,gujarat,28390,11092861
2023,1,state,gujarat,489299,16496752
2023,1,state,gujarat,3919829,31170398
2023,1,state,gujarat,107378,6961510
2023,1,state,gujarat,968586,12538501
2023,1,state,gujarat,320798,22409437
2023,1,state,gujarat,88517,15549721
2023,1,state,gujarat,266205,14183188
2023,1,state,gujarat,786811,22096341
2023,1,state,gujarat,143947,18381216
2023,1,state,gujarat,415319,24713550
2023,1,state,gujarat,163181,20730719
2023,1,state,gujarat,1658232,27075998
2023,1,state,gujarat,985280,96676164
2023,1,state,gujarat,306770,33221816
2023,1,state,gujarat,4734630,51443909
2023,1,state,gujarat,236847,28965819
2023,1,state,gujarat,343293,13483688
2023,1,state,gujarat,402483,30561359
2023,1,state,gujarat,817441,89545643
2023,1,state,gujarat,383186,46572566
2023,1,state,gujarat,337337,25380718
2023,2,state,gujarat,647805,11311512
2023,2,state,gujarat,446015,21811979
2023,2,state,gujarat,155916,20381650
2023,2,state,gujarat,1123115,46168824
2023,2,state,gujarat,249082,31622464
2023,2,state,gujarat,105124,23735650
2023,2,state,gujarat,213517,20757855
2023,2,state,gujarat,917746,35482362
2023,2,state,gujarat,752872,36260031
2023,2,state,gujarat,321804,20295551
2023,2,state,gujarat,831177,25432003
2023,2,state,gujarat,29687,12920568
2023,2,state,gujarat,510507,18112328
2023,2,state,gujarat,4076929,35870416
2023,2,state,gujarat,112066,8129208
2023,2,state,gujarat,1005603,16489426
2023,2,state,gujarat,335149,27320842
2023,2,state,gujarat,92606,19764504
2023,2,state,gujarat,278208,16411153
2023,2,state,gujarat,818831,27470764
2023,2,state,gujarat,150651,22103545
2023,2,state,gujarat,432909,29833051
2023,2,state,gujarat,170362,21313258
2023,2,state,gujarat,1721431,30680291
2023,2,state,gujarat,1030499,106585524
2023,2,state,gujarat,321306,35081678
2023,2,state,gujarat,4913610,49536121
2023,2,state,gujarat,247908,42813011
2023,2,state,gujarat,357359,15769213
2023,2,state,gujarat,420629,38239406
2023,2,state,gujarat,853047,101725601
2023,2,state,gujarat,400879,54979554
2023,2,state,gujarat,352419,33216672
2023,3,state,gujarat,673475,24322857
2023,3,state,gujarat,464323,45126328
2023,3,state,gujarat,162667,29402824
2023,3,state,gujarat,1167848,87736067
2023,3,state,gujarat,259417,43618391
2023,3,state,gujarat,109721,43061604
2023,3,state,gujarat,222558,33589302
2023,3,state,gujarat,955541,48535847
2023,3,state,gujarat,784444,51079563
2023,3,state,gujarat,334954,37092145
2023,3,state,gujarat,864845,31938408
2023,3,state,gujarat,30986,28418475
2023,3,state,gujarat,531367,37524184
2023,3,state,gujarat,4238878,42874494
2023,3,state,gujarat,116719,16619043
2023,3,state,gujarat,1044993,19640585
2023,3,state,gujarat,349209,56191422
2023,3,state,gujarat,96573,41291465
2023,3,state,gujarat,290226,48135785
2023,3,state,gujarat,852301,48092794
2023,3,state,gujarat,156901,32352434
2023,3,state,gujarat,450547,47901522
2023,3,state,gujarat,177207,22562050
2023,3,state,gujarat,1789238,38280832
2023,3,state,gujarat,1074757,136797869
2023,3,state,gujarat,335190,61940571
2023,3,state,gujarat,5105557,61905156
2023,3,state,gujarat,258572,78361152
2023,3,state,gujarat,371393,16713597
2023,3,state,gujarat,438627,48303625
2023,3,state,gujarat,888857,143539009
2023,3,state,gujarat,418160,90077532
2023,3,state,gujarat,367378,86008211
2023,4,state,gujarat,697852,44138656
2023,4,state,gujarat,481628,37471589
2023,4,state,gujarat,169269,14585778
2023,4,state,gujarat,1210023,101399666
2023,4,state,gujarat,269093,23928595
2023,4,state,gujarat,114032,15446549
2023,4,state,gujarat,231497,22549990
2023,4,state,gujarat,991279,84491734
2023,4,state,gujarat,814921,56517052
2023,4,state,gujarat,347650,26168873
2023,4,state,gujarat,895934,57536083
2023,4,state,gujarat,32163,4882941
2023,4,state,gujarat,551513,46870073
2023,4,state,gujarat,4396038,275744000
2023,4,state,gujarat,121178,9140411
2023,4,state,gujarat,1080850,67966824
2023,4,state,gujarat,362520,45815881
2023,4,state,gujarat,100387,11043651
2023,4,state,gujarat,301672,23230024
2023,4,state,gujarat,883746,78415702
2023,4,state,gujarat,163011,19609970
2023,4,state,gujarat,467100,34896165
2023,4,state,gujarat,183785,21153705
2023,4,state,gujarat,1851909,114081455
2023,4,state,gujarat,1116214,89516028
2023,4,state,gujarat,348654,31125995
2023,4,state,gujarat,5282400,311839231
2023,4,state,gujarat,267994,50869903
2023,4,state,gujarat,384813,26842023
2023,4,state,gujarat,455269,35147713
2023,4,state,gujarat,922553,77520557
2023,4,state,gujarat,434391,37705071
2023,4,state,gujarat,381317,52429177
2024,1,state,gujarat,725286,47712353
2024,1,state,gujarat,502043,103491091
2024,1,state,gujarat,177051,55135369
2024,1,state,gujarat,1258350,153387378
2024,1,state,gujarat,280637,41011031
2024,1,state,gujarat,119543,76259410
2024,1,state,gujarat,241676,31722303
2024,1,state,gujarat,1032496,65684071
2024,1,state,gujarat,849932,69328239
2024,1,state,gujarat,362721,55200486
2024,1,state,gujarat,931768,44584198
2024,1,state,gujarat,33734,44394519
2024,1,state,gujarat,574412,41455807
2024,1,state,gujarat,4569769,60117201
2024,1,state,gujarat,126509,34106094
2024,1,state,gujarat,1122367,26275839
2024,1,state,gujarat,378230,71211579
2024,1,state,gujarat,104913,59601688
2024,1,state,gujarat,314774,31816020
2024,1,state,gujarat,919660,69230695
2024,1,state,gujarat,170321,52391947
2024,1,state,gujarat,486544,69518281
2024,1,state,gujarat,191321,29632547
2024,1,state,gujarat,1923948,62236670
2024,1,state,gujarat,1165004,180333087
2024,1,state,gujarat,364743,90760710
2024,1,state,gujarat,5485010,78387058
2024,1,state,gujarat,279800,92944959
2024,1,state,gujarat,400390,20591803
2024,1,state,gujarat,475027,93489428
2024,1,state,gujarat,962243,218768815
2024,1,state,gujarat,454008,130488828
2024,1,state,gujarat,397742,90530684
2024,2,state,gujarat,753085,28070616
2024,2,state,gujarat,521447,72533623
2024,2,state,gujarat,183979,48610121
2024,2,state,gujarat,1306577,108008646
2024,2,state,gujarat,291603,56532009
2024,2,state,gujarat,124295,99102579
2024,2,state,gujarat,251325,33192484
2024,2,state,gujarat,1072930,82915654
2024,2,state,gujarat,883954,110515879
2024,2,state,gujarat,376596,70489767
2024,2,state,gujarat,967060,37617369
2024,2,state,gujarat,35094,50330234
2024,2,state,gujarat,597375,40872889
2024,2,state,gujarat,4747919,64213609
2024,2,state,gujarat,131548,35839487
2024,2,state,gujarat,1164291,24857710
2024,2,state,gujarat,393384,96143003
2024,2,state,gujarat,108994,74933056
2024,2,state,gujarat,327261,52081951
2024,2,state,gujarat,955703,71747738
2024,2,state,gujarat,177065,65633451
2024,2,state,gujarat,505272,67912043
2024,2,state,gujarat,198724,35740123
2024,2,state,gujarat,1996837,42658393
2024,2,state,gujarat,1210784,169819714
2024,2,state,gujarat,379190,78875112
2024,2,state,gujarat,5693015,73682060
2024,2,state,gujarat,290721,143241076
2024,2,state,gujarat,416240,27035132
2024,2,state,gujarat,493248,47658430
2024,2,state,gujarat,999285,221315027
2024,2,state,gujarat,471820,111022931
2024,2,state,gujarat,413264,75795527
2024,3,state,gujarat,647216,45986935
2024,3,state,gujarat,545665,107566918
2024,3,state,gujarat,177046,53310415
2024,3,state,gujarat,313257,66475649
2024,3,state,gujarat,1464200,213887792
2024,3,state,gujarat,138315,71576575
2024,3,state,gujarat,256100,45726266
2024,3,state,gujarat,1024612,116797870
2024,3,state,gujarat,792860,95871281
2024,3,state,gujarat,5580316,126474497
2024,3,state,gujarat,353548,72455646
2024,3,state,gujarat,427256,89263582
2024,3,state,gujarat,954366,50525087
2024,3,state,gujarat,586011,38327751
2024,3,state,gujarat,4957655,52739198
2024,3,state,gujarat,124533,71701059
2024,3,state,gujarat,1231807,20314121
2024,3,state,gujarat,121653,56620751
2024,3,state,gujarat,312329,29848779
2024,3,state,gujarat,992156,83067747
2024,3,state,gujarat,450615,53491187
2024,3,state,gujarat,204977,46387721
2024,3,state,gujarat,201183,44350924
2024,3,state,gujarat,1840568,43986518
2024,3,state,gujarat,508954,95998232
2024,3,state,gujarat,342497,156675525
2024,3,state,gujarat,391077,21009968
2024,3,state,gujarat,516521,106982742
2024,3,state,gujarat,1163061,331583795
2024,3,state,gujarat,485074,208528266
2024,3,state,gujarat,44548,45197445
2024,3,state,gujarat,563373,121462957
2024,3,state,gujarat,1368759,88890341
2024,4,state,gujarat,665640,50093583
2024,4,state,gujarat,560824,46768001
2024,4,state,gujarat,183421,17975178
2024,4,state,gujarat,324152,28438750
2024,4,state,gujarat,1505556,117943793
2024,4,state,gujarat,143660,21664654
2024,4,state,gujarat,265046,22622315
2024,4,state,gujarat,1050539,137363256
2024,4,state,gujarat,819511,68435635
2024,4,state,gujarat,5702922,352843537
2024,4,state,gujarat,367916,33575586
2024,4,state,gujarat,447555,62556982
2024,4,state,gujarat,981097,67109466
2024,4,state,gujarat,604149,51080059
2024,4,state,gujarat,5048172,380913927
2024,4,state,gujarat,128617,14346709
2024,4,state,gujarat,1260236,84687448
2024,4,state,gujarat,126509,14924597
2024,4,state,gujarat,324552,28125080
2024,4,state,gujarat,1018017,93164876
2024,4,state,gujarat,465183,54657492
2024,4,state,gujarat,212715,24053307
2024,4,state,gujarat,208255,22100156
2024,4,state,gujarat,1888611,119069394
2024,4,state,gujarat,525073,53253882
2024,4,state,gujarat,356569,36686298
2024,4,state,gujarat,402180,28851000
2024,4,state,gujarat,534523,44423636
2024,4,state,gujarat,1194949,95097718
2024,4,state,gujarat,501731,49402966
2024,4,state,gujarat,46536,7825578
2024,4,state,gujarat,580179,58240080
2024,4,state,gujarat,1417046,118129204
2018,1,state,haryana,46198,0
2018,1,state,haryana,79638,0
2018,1,state,haryana,51815,0
2018,1,state,haryana,62452,0
2018,1,state,haryana,231504,0
2018,1,state,haryana,45460,0
2018,1,state,haryana,113872,0
2018,1,state,haryana,73612,0
2018,1,state,haryana,48955,0
2018,1,state,haryana,48774,0
2018,1,state,haryana,14712,0
2018,1,state,haryana,54127,0
2018,1,state,haryana,85350,0
2018,1,state,haryana,41867,0
2018,1,state,haryana,57585,0
2018,1,state,haryana,70800,0
2018,1,state,haryana,29541,0
2018,1,state,haryana,74739,0
2018,1,state,haryana,474081,0
2018,1,state,haryana,41222,0
2018,1,state,haryana,47932,0
2018,1,state,haryana,53121,0
2018,2,state,haryana,62261,0
2018,2,state,haryana,106837,0
2018,2,state,haryana,68635,0
2018,2,state,haryana,82822,0
2018,2,state,haryana,306358,0
2018,2,state,haryana,60336,0
2018,2,state,haryana,147599,0
2018,2,state,haryana,98276,0
2018,2,state,haryana,63066,0
2018,2,state,haryana,64886,0
2018,2,state,haryana,19559,0
2018,2,state,haryana,73358,0
2018,2,state,haryana,113056,0
2018,2,state,haryana,56729,0
2018,2,state,haryana,75485,0
2018,2,state,haryana,91908,0
2018,2,state,haryana,41358,0
2018,2,state,haryana,101243,0
2018,2,state,haryana,621718,0
2018,2,state,haryana,55832,0
2018,2,state,haryana,64186,0
2018,2,state,haryana,71713,0
2018,3,state,haryana,77303,0
2018,3,state,haryana,132705,0
2018,3,state,haryana,84500,0
2018,3,state,haryana,101649,0
2018,3,state,haryana,383316,0
2018,3,state,haryana,74545,0
2018,3,state,haryana,176380,0
2018,3,state,haryana,121471,0
2018,3,state,haryana,75108,0
2018,3,state,haryana,81688,0
2018,3,state,haryana,24373,0
2018,3,state,haryana,92472,0
2018,3,state,haryana,138368,0
2018,3,state,haryana,71245,0
2018,3,state,haryana,92291,0
2018,3,state,haryana,109165,0
2018,3,state,haryana,53421,0
2018,3,state,haryana,124290,0
2018,3,state,haryana,767369,0
2018,3,state,haryana,68422,0
2018,3,state,haryana,80097,0
2018,3,state,haryana,90220,0
2018,4,state,haryana,94449,0
2018,4,state,haryana,165599,0
2018,4,state,haryana,103156,0
2018,4,state,haryana,124365,0
2018,4,state,haryana,521996,0
2018,4,state,haryana,91223,0
2018,4,state,haryana,210671,0
2018,4,state,haryana,149062,0
2018,4,state,haryana,88259,0
2018,4,state,haryana,113042,0
2018,4,state,haryana,29865,0
2018,4,state,haryana,114192,0
2018,4,state,haryana,172035,0
2018,4,state,haryana,88703,0
2018,4,state,haryana,111607,0
2018,4,state,haryana,127874,0
2018,4,state,haryana,71400,0
2018,4,state,haryana,153137,0
2018,4,state,haryana,967781,0
2018,4,state,haryana,82556,0
2018,4,state,haryana,97619,0
2018,4,state,haryana,114488,0
2019,1,state,haryana,111935,0
2019,1,state,haryana,199593,0
2019,1,state,haryana,121923,0
2019,1,state,haryana,147392,0
2019,1,state,haryana,634024,0
2019,1,state,haryana,109746,0
2019,1,state,haryana,245236,0
2019,1,state,haryana,177042,0
2019,1,state,haryana,101001,0
2019,1,state,haryana,141953,0
2019,1,state,haryana,35788,0
2019,1,state,haryana,136012,0
2019,1,state,haryana,207051,0
2019,1,state,haryana,105044,0
2019,1,state,haryana,132014,0
2019,1,state,haryana,146936,0
2019,1,state,haryana,92292,0
2019,1,state,haryana,181548,0
2019,1,state,haryana,1159832,0
2019,1,state,haryana,97311,0
2019,1,state,haryana,115295,0
2019,1,state,haryana,139799,0
2019,2,state,haryana,128212,541843
2019,2,state,haryana,230883,1176456
2019,2,state,haryana,138962,624097
2019,2,state,haryana,169372,827978
2019,2,state,haryana,716593,4975626
2019,2,state,haryana,127605,682663
2019,2,state,haryana,277720,1298714
2019,2,state,haryana,204255,977665
2019,2,state,haryana,112543,417161
2019,2,state,haryana,165665,1271969
2019,2,state,haryana,42051,203007
2019,2,state,haryana,157049,747656
2019,2,state,haryana,238349,1505304
2019,2,state,haryana,120567,577037
2019,2,state,haryana,151200,716927
2019,2,state,haryana,163468,625593
2019,2,state,haryana,111194,822428
2019,2,state,haryana,208172,984634
2019,2,state,haryana,1307319,10860136
2019,2,state,haryana,110900,506145
2019,2,state,haryana,132749,672331
2019,2,state,haryana,163202,913825
2019,3,state,haryana,143922,1889582
2019,3,state,haryana,261554,4157560
2019,3,state,haryana,154136,2080553
2019,3,state,haryana,190137,2969017
2019,3,state,haryana,792884,18337601
2019,3,state,haryana,144934,2455148
2019,3,state,haryana,308179,4755964
2019,3,state,haryana,230603,3506469
2019,3,state,haryana,124153,1474393
2019,3,state,haryana,188217,4785385
2019,3,state,haryana,47499,677064
2019,3,state,haryana,176487,2649300
2019,3,state,haryana,266893,5491022
2019,3,state,haryana,134405,2132209
2019,3,state,haryana,168827,2457872
2019,3,state,haryana,179271,2162548
2019,3,state,haryana,129646,3067264
2019,3,state,haryana,235346,3503361
2019,3,state,haryana,1447473,42024810
2019,3,state,haryana,123358,1747400
2019,3,state,haryana,150733,2685834
2019,3,state,haryana,185095,3322231
2019,4,state,haryana,159678,2169534
2019,4,state,haryana,291479,4952233
2019,4,state,haryana,170946,2493137
2019,4,state,haryana,209750,3382162
2019,4,state,haryana,862595,19751979
2019,4,state,haryana,162341,3111883
2019,4,state,haryana,339753,5504854
2019,4,state,haryana,255280,4087110
2019,4,state,haryana,137065,1761322
2019,4,state,haryana,209434,5450339
2019,4,state,haryana,52964,800762
2019,4,state,haryana,194413,3060152
2019,4,state,haryana,294161,6508677
2019,4,state,haryana,147023,2349281
2019,4,state,haryana,187294,2966045
2019,4,state,haryana,196540,2561179
2019,4,state,haryana,149894,3948045
2019,4,state,haryana,262435,4153408
2019,4,state,haryana,1574240,48600028
2019,4,state,haryana,136563,2021458
2019,4,state,haryana,166454,3068604
2019,4,state,haryana,206377,4019696
2020,1,state,haryana,178961,2625978
2020,1,state,haryana,325111,5887001
2020,1,state,haryana,190347,3049401
2020,1,state,haryana,231317,3889336
2020,1,state,haryana,935992,22162012
2020,1,state,haryana,181158,3850212
2020,1,state,haryana,382469,6580784
2020,1,state,haryana,283270,4897515
2020,1,state,haryana,152969,2162924
2020,1,state,haryana,233542,6895425
2020,1,state,haryana,59348,1013262
2020,1,state,haryana,215379,3471937
2020,1,state,haryana,323001,7633507
2020,1,state,haryana,160534,2591842
2020,1,state,haryana,208228,3705008
2020,1,state,haryana,219623,3131069
2020,1,state,haryana,176392,5813427
2020,1,state,haryana,293916,4951364
2020,1,state,haryana,1700505,52800456
2020,1,state,haryana,151832,2465825
2020,1,state,haryana,184817,3491337
2020,1,state,haryana,230059,4723846
2020,2,state,haryana,200549,2852631
2020,2,state,haryana,362890,6034006
2020,2,state,haryana,211019,3507406
2020,2,state,haryana,254647,3888145
2020,2,state,haryana,1010271,20303296
2020,2,state,haryana,203682,4935866
2020,2,state,haryana,417164,6757973
2020,2,state,haryana,313828,5052334
2020,2,state,haryana,168959,2383530
